model_error,format_error,batch_size,n_policy_types,max_n_requirements,iteration,chunk,time,total,success,fail,wrong,accuracy,prompt_tokens,completion_tokens,total_cost,diff
"the JSON object must be str, bytes or bytearray, not NoneType",,1,3,300,0,32,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,1,3,300,0,33,0,0,0,0,0,0,0,0,0,
,,1,3,300,0,34,38.16806674003601,3,3,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['kiev']""]}"
,,1,3,300,0,35,12.247599840164185,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,36,8.727172136306763,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,37,32.34515595436096,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,38,16.273568153381348,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,39,16.365262031555176,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,40,37.447020053863525,3,3,0,0,1.0,0,0,0,{}
"the JSON object must be str, bytes or bytearray, not NoneType",,1,3,300,0,41,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,1,3,300,0,42,0,0,0,0,0,0,0,0,0,
,,1,3,300,0,43,12.896024227142334,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,44,12.64767599105835,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,45,4.500046730041504,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,46,8.98196291923523,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,47,12.748019218444824,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,48,24.804560899734497,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,49,9.115505933761597,3,3,0,0,1.0,0,0,0,{}
"the JSON object must be str, bytes or bytearray, not NoneType",,1,3,300,0,50,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,1,3,300,0,51,0,0,0,0,0,0,0,0,0,
,,1,3,300,0,52,12.984838724136353,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,53,8.882651329040527,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,54,8.932049751281738,3,3,0,0,1.0,0,0,0,{}
"the JSON object must be str, bytes or bytearray, not NoneType",,1,3,300,0,55,0,0,0,0,0,0,0,0,0,
,,1,3,300,0,56,8.697394132614136,3,3,0,0,1.0,0,0,0,{}
"the JSON object must be str, bytes or bytearray, not NoneType",,1,3,300,0,57,0,0,0,0,0,0,0,0,0,
,,1,3,300,0,58,13.355447053909302,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,59,21.486167907714844,3,3,0,0,1.0,0,0,0,{}
"the JSON object must be str, bytes or bytearray, not NoneType",,1,3,300,0,60,0,0,0,0,0,0,0,0,0,
,,1,3,300,0,61,12.839095115661621,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,62,4.775860071182251,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,63,42.76915407180786,3,3,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['rotterdam']""]}"
,,1,3,300,0,64,17.07157611846924,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,65,20.692484855651855,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,66,40.729339838027954,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,67,8.692662954330444,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,68,24.62701678276062,3,3,0,0,1.0,0,0,0,{}
"the JSON object must be str, bytes or bytearray, not NoneType",,1,3,300,0,69,0,0,0,0,0,0,0,0,0,
,,1,3,300,0,70,4.800218820571899,3,3,0,0,1.0,0,0,0,{}
"the JSON object must be str, bytes or bytearray, not NoneType",,1,3,300,0,71,0,0,0,0,0,0,0,0,0,
,,1,3,300,0,72,16.469562768936157,3,3,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['kiev']""]}"
,,1,3,300,0,73,26.514541149139404,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,74,16.02228617668152,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,75,38.51054906845093,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,76,19.915849924087524,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,77,11.97547698020935,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,78,20.039633750915527,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,79,27.519609928131104,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,80,4.696275234222412,3,3,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['kiev']""]}"
,,1,3,300,0,81,35.817776918411255,3,2,1,1,0.6666666666666666,0,0,0,"{'values_changed': {""root['loadbalancing']"": {'new_value': {'(praha,100.0.9.0/0/24)': 2}, 'old_value': {'(praha,100.0.9.0/24)': 2}}}}"
,,1,3,300,0,82,4.460291862487793,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,83,23.58343505859375,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,84,32.92962098121643,3,3,0,0,1.0,0,0,0,{}
"the JSON object must be str, bytes or bytearray, not NoneType",,1,3,300,0,85,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,1,3,300,0,86,0,0,0,0,0,0,0,0,0,
,,1,3,300,0,87,8.17929220199585,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,88,20.123839855194092,3,3,0,0,1.0,0,0,0,{}
"the JSON object must be str, bytes or bytearray, not NoneType",,1,3,300,0,89,0,0,0,0,0,0,0,0,0,
,,1,3,300,0,90,20.80275797843933,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,91,24.19318413734436,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,92,8.91913890838623,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,93,24.13740587234497,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,94,31.399741888046265,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,0,95,8.536219358444214,3,3,0,0,1.0,0,0,0,{}
"the JSON object must be str, bytes or bytearray, not NoneType",,1,3,300,0,96,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,1,3,300,0,97,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,1,3,300,0,98,0,0,0,0,0,0,0,0,0,
,,1,3,300,0,99,16.440165042877197,3,3,0,0,1.0,0,0,0,{}
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,0,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,1,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,2,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,3,0,0,0,0,0,0,0,0,0,
,,2,3,300,0,4,14.66461706161499,6,6,0,0,1.0,0,0,0,{}
,,2,3,300,0,5,62.22674512863159,5,5,1,0,0.8333333333333334,0,0,0,"{'dictionary_item_removed': [""root['reachability']['rotterdam']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,6,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,7,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,8,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,9,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,10,0,0,0,0,0,0,0,0,0,
,,2,3,300,0,11,45.264941692352295,7,5,1,2,0.8333333333333334,0,0,0,"{'dictionary_item_added': [""root['waypoint']['(paris,100.0.9.0/24)']"", ""root['loadbalancing']['(paris,100.0.29.0/24)']""], 'dictionary_item_removed': [""root['reachability']['paris']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,12,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,13,0,0,0,0,0,0,0,0,0,
,,2,3,300,0,14,70.86407279968262,6,6,0,0,1.0,0,0,0,{}
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,15,0,0,0,0,0,0,0,0,0,
,,2,3,300,0,16,72.53653502464294,6,6,0,0,1.0,0,0,0,{}
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,17,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,18,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,19,0,0,0,0,0,0,0,0,0,
,,2,3,300,0,20,20.322532176971436,6,6,0,0,1.0,0,0,0,{}
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,21,0,0,0,0,0,0,0,0,0,
,,2,3,300,0,22,10.211724996566772,6,6,0,0,1.0,0,0,0,{}
,,2,3,300,0,23,64.36303687095642,6,6,0,0,1.0,0,0,0,{}
,,2,3,300,0,24,93.39683103561401,3,3,3,0,0.5,0,0,0,"{'dictionary_item_removed': [""root['reachability']['london']"", ""root['waypoint']['(london,100.0.9.0/24)']"", ""root['loadbalancing']['(london,100.0.9.0/24)']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,25,0,0,0,0,0,0,0,0,0,
,,2,3,300,0,26,17.4423611164093,5,5,1,0,0.8333333333333334,0,0,0,"{'dictionary_item_removed': [""root['reachability']['athens']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,27,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,28,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,29,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,30,0,0,0,0,0,0,0,0,0,
,,2,3,300,0,31,9.300710201263428,5,5,1,0,0.8333333333333334,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']['(milan,100.0.9.0/24)']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,32,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,33,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,34,0,0,0,0,0,0,0,0,0,
,,2,3,300,0,35,73.3781909942627,6,6,0,0,1.0,0,0,0,{}
,,2,3,300,0,36,10.59306001663208,6,6,0,0,1.0,0,0,0,{}
,,2,3,300,0,37,56.17827391624451,6,6,0,0,1.0,0,0,0,{}
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,38,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,39,0,0,0,0,0,0,0,0,0,
,,2,3,300,0,40,50.022950172424316,5,5,1,0,0.8333333333333334,0,0,0,"{'type_changes': {""root['waypoint']['(madrid,100.0.1.0/24)']"": {'old_type': <class 'list'>, 'new_type': <class 'str'>, 'old_value': ['kiev'], 'new_value': 'kiev'}, ""root['waypoint']['(praha,100.0.9.0/24)']"": {'old_type': <class 'list'>, 'new_type': <class 'str'>, 'old_value': ['rotterdam'], 'new_value': 'rotterdam'}}, 'dictionary_item_removed': [""root['reachability']['praha']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,41,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,42,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,43,0,0,0,0,0,0,0,0,0,
,,2,3,300,0,44,56.41066026687622,8,6,0,2,1.0,0,0,0,"{'dictionary_item_added': [""root['waypoint']['(amsterdam,100.0.9.0/24)']"", ""root['loadbalancing']['(amsterdam,100.0.29.0/24)']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,45,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,46,0,0,0,0,0,0,0,0,0,
,,2,3,300,0,47,55.467899799346924,6,6,0,0,1.0,0,0,0,{}
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,48,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,2,3,300,0,49,0,0,0,0,0,0,0,0,0,
,,5,3,300,0,0,145.48220205307007,14,14,1,0,0.9333333333333333,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']['(luxembourg,100.0.4.0/24)']""]}"
,,5,3,300,0,1,34.076955795288086,15,14,1,1,0.9333333333333333,0,0,0,"{'iterable_item_added': {""root['reachability']['kiev'][1]"": 'budapest'}, 'iterable_item_removed': {""root['reachability']['budapest'][0]"": '100.0.29.0/24'}}"
,,5,3,300,0,2,110.26122307777405,15,15,0,0,1.0,0,0,0,{}
,,5,3,300,0,3,48.20221018791199,14,13,2,1,0.8666666666666667,0,0,0,"{'dictionary_item_removed': [""root['waypoint']['(rotterdam,100.0.4.0/24)']"", ""root['loadbalancing']['(rotterdam,100.0.4.0/24)']""], 'iterable_item_added': {""root['reachability']['marseille'][1]"": '100.0.29.0/24'}}"
"the JSON object must be str, bytes or bytearray, not NoneType",,5,3,300,0,4,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,5,3,300,0,5,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,5,3,300,0,6,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,5,3,300,0,7,0,0,0,0,0,0,0,0,0,
,,5,3,300,0,8,30.91011905670166,14,13,2,0,0.8666666666666667,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']['(luxembourg,100.0.29.0/24)']"", ""root['loadbalancing']['(madrid,100.0.9.0/24)']""]}"
,,5,3,300,0,9,91.68740892410278,13,13,2,0,0.8666666666666667,0,0,0,"{'dictionary_item_removed': [""root['waypoint']['(london,100.0.9.0/24)']"", ""root['loadbalancing']['(bratislava,100.0.1.0/24)']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,5,3,300,0,10,0,0,0,0,0,0,0,0,0,
,,5,3,300,0,11,60.81073522567749,16,15,0,1,1.0,0,0,0,"{'iterable_item_added': {""root['reachability']['roma'][1]"": '100.0.1.0/24'}}"
,,5,3,300,0,12,84.70006132125854,14,14,1,0,0.9333333333333333,0,0,0,"{'dictionary_item_removed': [""root['waypoint']['(sofia,100.0.4.0/24)']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,5,3,300,0,13,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,5,3,300,0,14,0,0,0,0,0,0,0,0,0,
,,5,3,300,0,15,65.50936698913574,15,15,0,0,1.0,0,0,0,{}
,,5,3,300,0,16,32.78383421897888,15,13,2,2,0.8666666666666667,0,0,0,"{'dictionary_item_added': [""root['loadbalancing']['(sofia,100.0.29/24)']""], 'dictionary_item_removed': [""root['loadbalancing']['(sofia,100.0.29.0/24)']""], 'iterable_item_added': {""root['reachability']['strasbourg'][1]"": '100.0.29.0/24'}, 'iterable_item_removed': {""root['reachability']['sofia'][0]"": '100.0.29.0/24', ""root['waypoint']['(sofia,100.0.29.0/24)'][0]"": 'london'}}"
,,5,3,300,0,17,98.11012601852417,18,15,0,3,1.0,0,0,0,"{'dictionary_item_added': [""root['waypoint']['(amsterdam,100.0.9.0/24)']"", ""root['loadbalancing']['(amsterdam,100.0.29.0/24)']""], 'iterable_item_added': {""root['reachability']['amsterdam'][1]"": '100.0.9.0/24'}}"
"the JSON object must be str, bytes or bytearray, not NoneType",,5,3,300,0,18,0,0,0,0,0,0,0,0,0,
,,5,3,300,0,19,50.426209688186646,16,15,0,1,1.0,0,0,0,"{'iterable_item_added': {""root['reachability']['rotterdam'][1]"": '100.0.9.0/24'}}"
"the JSON object must be str, bytes or bytearray, not NoneType",,10,3,300,0,0,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,10,3,300,0,1,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,10,3,300,0,2,0,0,0,0,0,0,0,0,0,
,,10,3,300,0,3,59.72932982444763,26,24,6,2,0.8,0,0,0,"{'dictionary_item_removed': [""root['waypoint']['(london,100.0.4.0/24)']"", ""root['loadbalancing']['(london,100.0.4.0/24)']"", ""root['loadbalancing']['(kiev,100.0.9.0/24)']"", ""root['loadbalancing']['(istanbul,100.0.29.0/24)']"", ""root['loadbalancing']['(milan,100.0.1.0/24)']""], 'iterable_item_added': {""root['reachability']['london'][1]"": '100.0.29.0/24', ""root['reachability']['kiev'][1]"": '100.0.1.0/24'}, 'iterable_item_removed': {""root['reachability']['sofia'][1]"": '100.0.1.0/24'}}"
"the JSON object must be str, bytes or bytearray, not NoneType",,10,3,300,0,4,0,0,0,0,0,0,0,0,0,
,,10,3,300,0,5,199.70361280441284,23,22,8,1,0.7333333333333333,0,0,0,"{'dictionary_item_added': [""root['loadbalancing']['(frankfurt,100.0.1/24)']""], 'dictionary_item_removed': [""root['waypoint']['(athens,100.0.1.0/24)']"", ""root['waypoint']['(paris,100.0.4.0/24)']"", ""root['waypoint']['(roma,100.0.9.0/24)']"", ""root['waypoint']['(zurich,100.0.29.0/24)']"", ""root['loadbalancing']['(athens,100.0.1.0/24)']"", ""root['loadbalancing']['(paris,100.0.4.0/24)']"", ""root['loadbalancing']['(frankfurt,100.0.1.0/24)']""], 'iterable_item_removed': {""root['reachability']['paris'][1]"": '100.0.4.0/24'}}"
"the JSON object must be str, bytes or bytearray, not NoneType",,10,3,300,0,6,0,0,0,0,0,0,0,0,0,
,,10,3,300,0,7,67.08045101165771,30,29,1,1,0.9666666666666667,0,0,0,"{'values_changed': {""root['loadbalancing']['(bucharest,100.0.29.0/24)']"": {'new_value': 4, 'old_value': 3}}}"
"the JSON object must be str, bytes or bytearray, not NoneType",,10,3,300,0,8,0,0,0,0,0,0,0,0,0,
,,10,3,300,0,9,110.8569552898407,24,23,7,1,0.7666666666666667,0,0,0,"{'dictionary_item_removed': [""root['reachability']['zurich']"", ""root['waypoint']['(zurich,100.0.4.0/24)']"", ""root['waypoint']['(brussels,100.0.9.0/24)']"", ""root['waypoint']['(rotterdam,100.0.1.0/24)']"", ""root['waypoint']['(amsterdam,100.0.9.0/24)']"", ""root['waypoint']['(budapest,100.0.1.0/24)']"", ""root['loadbalancing']['(zurich,100.0.4.0/24)']""], 'iterable_item_added': {""root['reachability']['bucharest'][1]"": '100.0.9.0/24'}}"
,,20,3,300,0,0,330.2505443096161,51,46,14,5,0.7666666666666667,0,0,0,"{'dictionary_item_added': [""root['waypoint']['(marseille,100.0.29.0/24)']"", ""root['loadbalancing']['(marseille,100.0.9.0/24)']""], 'dictionary_item_removed': [""root['waypoint']['(luxembourg,100.0.1.0/24)']"", ""root['waypoint']['(budapest,100.0.29.0/24)']"", ""root['waypoint']['(rotterdam,100.0.29.0/24)']"", ""root['waypoint']['(frankfurt,100.0.9.0/24)']"", ""root['waypoint']['(geneva,100.0.4.0/24)']"", ""root['waypoint']['(rotterdam,100.0.4.0/24)']"", ""root['loadbalancing']['(luxembourg,100.0.1.0/24)']"", ""root['loadbalancing']['(budapest,100.0.29.0/24)']"", ""root['loadbalancing']['(rotterdam,100.0.29.0/24)']"", ""root['loadbalancing']['(geneva,100.0.1.0/24)']"", ""root['loadbalancing']['(frankfurt,100.0.9.0/24)']"", ""root['loadbalancing']['(rotterdam,100.0.4.0/24)']""], 'values_changed': {""root['reachability']['rotterdam'][1]"": {'new_value': '100.0.9.0/24', 'old_value': '100.0.4.0/24'}}, 'iterable_item_added': {""root['reachability']['kiev'][1]"": '100.0.1.0/24', ""root['reachability']['marseille'][1]"": '100.0.29.0/24'}, 'iterable_item_removed': {""root['reachability']['frankfurt'][1]"": '100.0.9.0/24'}}"
,,20,3,300,0,1,40.20611310005188,32,27,33,5,0.45,0,0,0,"{'dictionary_item_removed': [""root['reachability']['istanbul']"", ""root['reachability']['milan']"", ""root['reachability']['lyon']"", ""root['waypoint']['(madrid,100.0.29.0/24)']"", ""root['waypoint']['(barcelona,100.0.29.0/24)']"", ""root['waypoint']['(warsaw,100.0.4.0/24)']"", ""root['waypoint']['(sofia,100.0.9.0/24)']"", ""root['waypoint']['(bratislava,100.0.4.0/24)']"", ""root['waypoint']['(paris,100.0.1.0/24)']"", ""root['waypoint']['(sofia,100.0.1.0/24)']"", ""root['waypoint']['(london,100.0.4.0/24)']"", ""root['waypoint']['(kiev,100.0.9.0/24)']"", ""root['waypoint']['(istanbul,100.0.29.0/24)']"", ""root['waypoint']['(milan,100.0.1.0/24)']"", ""root['waypoint']['(lyon,100.0.4.0/24)']""], 'values_changed': {""root['loadbalancing']"": {'new_value': {'(barcelona,100.0.1.0/24)': 3, '(vienna,100.0.9.0/24)': 2, '(praha,100.0.4.0/24)': 2, '(paris,100.0.29.0/24)': 2, '(kiev,100.0.1.0/24)': 2, '(sofia,100.0.9.0/24)': 4, '(strasbourg,100.0.29.0/24)': 2}, 'old_value': {'(barcelona,100.0.1.0/24)': 3, '(vienna,100.0.9.0/24)': 3, '(praha,100.0.4.0/24)': 2, '(paris,100.0.9.0/24)': 2, '(kiev,100.0.4.0/24)': 2, '(budapest,100.0.4.0/24)': 4, '(amsterdam,100.0.4.0/24)': 7, '(madrid,100.0.9.0/24)': 2, '(barcelona,100.0.9.0/24)': 2, '(warsaw,100.0.4.0/24)': 2, '(sofia,100.0.9.0/24)': 4, '(strasbourg,100.0.29.0/24)': 2, '(bratislava,100.0.4.0/24)': 4, '(paris,100.0.1.0/24)': 2, '(sofia,100.0.1.0/24)': 2, '(london,100.0.4.0/24)': 2, '(kiev,100.0.9.0/24)': 2, '(istanbul,100.0.29.0/24)': 3, '(milan,100.0.1.0/24)': 2, '(lyon,100.0.29.0/24)': 2}}, ""root['reachability']['barcelona'][1]"": {'new_value': '100.0.9.0/24', 'old_value': '100.0.29.0/24'}}, 'iterable_item_added': {""root['reachability']['kiev'][0]"": '100.0.1.0/24'}, 'iterable_item_removed': {""root['reachability']['paris'][1]"": '100.0.1.0/24'}}"
,,20,3,300,0,2,155.49105310440063,37,37,23,0,0.6166666666666667,0,0,0,"{'dictionary_item_removed': [""root['reachability']['roma']"", ""root['reachability']['marseille']"", ""root['reachability']['frankfurt']"", ""root['waypoint']['(zurich,100.0.1.0/24)']"", ""root['waypoint']['(london,100.0.9.0/24)']"", ""root['waypoint']['(bratislava,100.0.1.0/24)']"", ""root['waypoint']['(paris,100.0.9.0/24)']"", ""root['waypoint']['(basel,100.0.29.0/24)']"", ""root['waypoint']['(athens,100.0.9.0/24)']"", ""root['waypoint']['(athens,100.0.1.0/24)']"", ""root['loadbalancing']['(zurich,100.0.1.0/24)']"", ""root['loadbalancing']['(luxembourg,100.0.29.0/24)']"", ""root['loadbalancing']['(lyon,100.0.29.0/24)']"", ""root['loadbalancing']['(warsaw,100.0.29.0/24)']"", ""root['loadbalancing']['(brussels,100.0.29.0/24)']"", ""root['loadbalancing']['(london,100.0.9.0/24)']"", ""root['loadbalancing']['(bratislava,100.0.1.0/24)']"", ""root['loadbalancing']['(paris,100.0.9.0/24)']"", ""root['loadbalancing']['(basel,100.0.29.0/24)']"", ""root['loadbalancing']['(athens,100.0.9.0/24)']"", ""root['loadbalancing']['(athens,100.0.1.0/24)']"", ""root['loadbalancing']['(frankfurt,100.0.1.0/24)']""], 'values_changed': {""root['waypoint']['(zurich,100.0.29.0/24)'][0]"": {'new_value': 'kiev', 'old_value': 'london'}}, 'iterable_item_removed': {""root['reachability']['paris'][1]"": '100.0.4.0/24'}}"
