model_error,format_error,batch_size,n_policy_types,max_n_requirements,iteration,chunk,time,total,success,fail,wrong,accuracy,prompt_tokens,completion_tokens,total_cost,diff
,,1,2,200,0,71,3.920569896697998,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,72,4.295599699020386,2,1,1,1,0.5,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""], 'values_changed': {""root['waypoint']"": {'new_value': {'(""bratislava"",""100.0.1.0/24"")': ['kiev']}, 'old_value': {'(bratislava,100.0.1.0/24)': ['kiev']}}}}"
,,1,2,200,0,73,3.2408697605133057,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,74,3.2283759117126465,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,75,7.916488885879517,2,1,1,1,0.5,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""], 'values_changed': {""root['waypoint']"": {'new_value': {'luxembourg,100.0.9.0/24': ['rotterdam']}, 'old_value': {'(luxembourg,100.0.9.0/24)': ['rotterdam']}}}}"
,,1,2,200,0,76,4.145463228225708,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,77,4.207519054412842,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,78,3.232074022293091,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,79,7.06702995300293,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,80,3.9275219440460205,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,81,3.9298551082611084,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,82,6.582722187042236,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,83,6.73812198638916,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,84,3.9280428886413574,2,1,1,1,0.5,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""], 'values_changed': {""root['waypoint']"": {'new_value': {'istabul,100.0.9.0/24': ['rotterdam']}, 'old_value': {'(istanbul,100.0.9.0/24)': ['rotterdam']}}}}"
,,1,2,200,0,85,7.677270174026489,2,1,1,1,0.5,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""], 'values_changed': {""root['waypoint']"": {'new_value': {'(""budapest"",""100.0.1.0/24"")': ['kiev']}, 'old_value': {'(budapest,100.0.1.0/24)': ['kiev']}}}}"
,,1,2,200,0,86,3.198554754257202,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,87,4.1861162185668945,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,88,4.064192056655884,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,89,3.994965076446533,2,1,1,1,0.5,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""], 'values_changed': {""root['waypoint']"": {'new_value': {'madrid-100.0.29.0/24': ['london']}, 'old_value': {'(madrid,100.0.29.0/24)': ['london']}}}}"
,,1,2,200,0,90,6.998420238494873,2,1,1,1,0.5,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""], 'values_changed': {""root['waypoint']"": {'new_value': {""('london','100.0.9.0/24')"": ['rotterdam']}, 'old_value': {'(london,100.0.9.0/24)': ['rotterdam']}}}}"
,,1,2,200,0,91,2.3367199897766113,1,1,1,0,0.5,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']"", ""root['waypoint']['(athens,100.0.4.0/24)']""]}"
,,1,2,200,0,92,4.050954818725586,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,93,3.9924190044403076,2,1,1,1,0.5,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""], 'values_changed': {""root['waypoint']"": {'new_value': {""('istanbul','100.0.1.0/24')"": ['kiev']}, 'old_value': {'(istanbul,100.0.1.0/24)': ['kiev']}}}}"
,,1,2,200,0,94,11.56154203414917,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,95,4.091426134109497,2,1,1,1,0.5,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""], 'values_changed': {""root['waypoint']"": {'new_value': {'barcelona-100.0.29.0/24': ['london']}, 'old_value': {'(barcelona,100.0.29.0/24)': ['london']}}}}"
,,1,2,200,0,96,3.2705061435699463,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,97,3.9352190494537354,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,98,4.376007795333862,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['basel']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,99,4.051762104034424,3,1,1,2,0.5,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""], 'values_changed': {""root['waypoint']"": {'new_value': {'(': 'bucharest', '100.0.1.0/24)': ['kiev']}, 'old_value': {'(bucharest,100.0.1.0/24)': ['kiev']}}}}"
,,2,2,200,0,0,6.382662057876587,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,1,6.707140922546387,4,2,2,2,0.5,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""], 'values_changed': {""root['waypoint']"": {'new_value': {'(""roma"",""100.0.9.0/24"")': ['rotterdam'], '(""basel"",""100.0.1.0/24"")': ['kiev']}, 'old_value': {'(roma,100.0.9.0/24)': ['rotterdam'], '(basel,100.0.1.0/24)': ['kiev']}}}}"
,,2,2,200,0,2,6.855459213256836,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,3,41.936769008636475,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,4,11.229945182800293,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,5,36.63440203666687,4,2,2,2,0.5,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""], 'values_changed': {""root['waypoint']"": {'new_value': {""('praha','100.0.1.0/24')"": ['kiev'], ""('rotterdam','100.0.4.0/24')"": ['basel']}, 'old_value': {'(praha,100.0.1.0/24)': ['kiev'], '(rotterdam,100.0.4.0/24)': ['basel']}}}}"
,,2,2,200,0,6,6.623591184616089,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,7,4.6515257358551025,2,2,2,0,0.5,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']"", ""root['waypoint']['(frankfurt,100.0.4.0/24)']""], 'iterable_item_removed': {""root['reachability']['roma'][0]"": '100.0.4.0/24'}}"
,,2,2,200,0,8,5.628992795944214,3,3,1,0,0.75,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""], 'iterable_item_removed': {""root['reachability']['kiev'][1]"": '100.0.29.0/24'}}"
,,2,2,200,0,9,7.0035059452056885,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,10,7.4889302253723145,5,4,0,1,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['basel']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,11,13.086949110031128,4,2,2,2,0.5,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""], 'values_changed': {""root['waypoint']"": {'new_value': {'(""budapest"",""100.0.29.0/24"")': ['london'], '(""zurich"",""100.0.9.0/24"")': ['rotterdam']}, 'old_value': {'(budapest,100.0.29.0/24)': ['london'], '(zurich,100.0.9.0/24)': ['rotterdam']}}}}"
,,2,2,200,0,12,5.752468824386597,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,13,18.41290307044983,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,14,12.330198764801025,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,15,5.374794006347656,3,3,1,0,0.75,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']"", ""root['waypoint']['(marseille,100.0.1.0/24)']""]}"
,,2,2,200,0,16,12.994462013244629,4,2,2,2,0.5,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""], 'values_changed': {""root['waypoint']"": {'new_value': {'(""vienna"",""100.0.9.0/24"")': ['rotterdam'], '(""athens"",""100.0.29.0/24"")': ['london']}, 'old_value': {'(vienna,100.0.9.0/24)': ['rotterdam'], '(athens,100.0.29.0/24)': ['london']}}}}"
,,2,2,200,0,17,17.2449209690094,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,18,13.896950006484985,5,4,0,1,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""], 'iterable_item_added': {""root['reachability']['basel'][0]"": '100.0.4.0/24'}}"
,,2,2,200,0,19,7.148864984512329,4,4,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['london']"", ""root['reachability']['basel']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,20,6.5337347984313965,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,21,12.1647469997406,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,22,12.4963059425354,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,23,6.4134321212768555,4,3,1,1,0.75,0,0,0,"{'dictionary_item_added': [""root['waypoint']['amsterdam,100.0.9.0/24']""], 'dictionary_item_removed': [""root['loadbalancing']"", ""root['waypoint']['(amsterdam,100.0.9.0/24)']""]}"
,,2,2,200,0,24,5.865001916885376,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,25,6.46632981300354,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,26,6.653234004974365,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,27,13.044400930404663,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,28,6.903585910797119,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,29,12.627050876617432,4,2,2,2,0.5,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""], 'values_changed': {""root['waypoint']"": {'new_value': {'madrid,100.0.9.0/24': ['rotterdam'], 'frankfurt,100.0.29.0/24': ['london']}, 'old_value': {'(madrid,100.0.9.0/24)': ['rotterdam'], '(frankfurt,100.0.29.0/24)': ['london']}}}}"
,,2,2,200,0,30,6.877707004547119,4,2,2,2,0.5,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""], 'values_changed': {""root['waypoint']"": {'new_value': {'(""praha"",""100.0.4.0/24"")': ['basel'], '(""amsterdam"",""100.0.4.0/24"")': ['basel']}, 'old_value': {'(praha,100.0.4.0/24)': ['basel'], '(amsterdam,100.0.4.0/24)': ['basel']}}}}"
,,2,2,200,0,31,7.0945518016815186,4,2,2,2,0.5,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""], 'values_changed': {""root['waypoint']"": {'new_value': {""('rotterdam','100.0.29.0/24')"": ['london'], ""('lyon','100.0.29.0/24')"": ['london']}, 'old_value': {'(rotterdam,100.0.29.0/24)': ['london'], '(lyon,100.0.29.0/24)': ['london']}}}}"
,,2,2,200,0,32,6.723010063171387,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,33,26.119304180145264,4,2,2,2,0.5,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""], 'values_changed': {""root['waypoint']"": {'new_value': {'(""strasbourg"",""100.0.29.0/24"")': ['london'], '(""barcelona"",""100.0.9.0/24"")': ['rotterdam']}, 'old_value': {'(strasbourg,100.0.29.0/24)': ['london'], '(barcelona,100.0.9.0/24)': ['rotterdam']}}}}"
,,2,2,200,0,34,6.619939088821411,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,35,25.069187879562378,4,2,2,2,0.5,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""], 'values_changed': {""root['waypoint']"": {'new_value': {'strasbourg,100.0.9.0/24': ['rotterdam'], 'istanbul,100.0.4.0/24': ['basel']}, 'old_value': {'(strasbourg,100.0.9.0/24)': ['rotterdam'], '(istanbul,100.0.4.0/24)': ['basel']}}}}"
,,2,2,200,0,36,19.950438022613525,4,2,2,2,0.5,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""], 'values_changed': {""root['waypoint']"": {'new_value': {'(""bratislava"",""100.0.1.0/24"")': ['kiev'], '(""geneva"",""100.0.9.0/24"")': ['rotterdam']}, 'old_value': {'(bratislava,100.0.1.0/24)': ['kiev'], '(geneva,100.0.9.0/24)': ['rotterdam']}}}}"
,,2,2,200,0,37,13.016595840454102,4,2,2,2,0.5,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""], 'values_changed': {""root['waypoint']"": {'new_value': {'athens,100.0.1.0/24': ['kiev'], 'luxembourg,100.0.9.0/24': ['rotterdam']}, 'old_value': {'(athens,100.0.1.0/24)': ['kiev'], '(luxembourg,100.0.9.0/24)': ['rotterdam']}}}}"
,,2,2,200,0,38,13.868671178817749,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,39,13.096823930740356,4,2,2,2,0.5,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""], 'values_changed': {""root['waypoint']"": {'new_value': {'milan,100.0.1.0/24': ['kiev'], 'praha,100.0.9.0/24': ['rotterdam']}, 'old_value': {'(milan,100.0.1.0/24)': ['kiev'], '(praha,100.0.9.0/24)': ['rotterdam']}}}}"
,,2,2,200,0,40,24.880058765411377,4,2,2,2,0.5,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""], 'values_changed': {""root['waypoint']"": {'new_value': {'roma,100.0.1.0/24': ['kiev'], 'london,100.0.4.0/24': ['basel']}, 'old_value': {'(roma,100.0.1.0/24)': ['kiev'], '(london,100.0.4.0/24)': ['basel']}}}}"
,,2,2,200,0,41,13.803818941116333,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,42,9.85114336013794,2,2,2,0,0.5,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']"", ""root['reachability']['budapest']"", ""root['waypoint']['(budapest,100.0.1.0/24)']""]}"
