model_error,format_error,batch_size,n_policy_types,max_n_requirements,iteration,chunk,time,total,success,fail,wrong,accuracy,prompt_tokens,completion_tokens,total_cost,diff
,,1,2,200,0,14,1.316330909729004,3,2,0,1,1.0,668,70,0.001142,"{'dictionary_item_added': [""root['reachability']['basel']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,15,1.5350821018218994,2,2,0,0,1.0,668,65,0.0011320000000000002,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,16,1.269500970840454,3,2,0,1,1.0,673,68,0.0011455,"{'dictionary_item_added': [""root['reachability']['basel']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,17,1.2875158786773682,3,2,0,1,1.0,669,69,0.0011415000000000002,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,18,1.4328649044036865,3,2,0,1,1.0,672,72,0.001152,"{'dictionary_item_added': [""root['reachability']['basel']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,19,1.3292198181152344,2,2,0,0,1.0,670,54,0.001113,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,20,1.6373441219329834,2,2,0,0,1.0,668,53,0.001108,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,21,1.5351428985595703,4,2,0,1,1.0,668,79,0.00116,"{'dictionary_item_added': [""root['reachability']['basel']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,22,2.9684882164001465,3,2,0,1,1.0,1334,129,0.0022590000000000006,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,23,1.4322078227996826,3,2,0,1,1.0,671,70,0.0011465,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,24,1.1574299335479736,3,2,0,1,1.0,669,69,0.0011415000000000002,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,25,1.2974951267242432,2,2,0,0,1.0,666,54,0.0011070000000000001,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,26,1.4326608180999756,3,2,0,1,1.0,668,70,0.001142,"{'dictionary_item_added': [""root['reachability']['kiev']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,27,1.3286781311035156,2,2,0,0,1.0,668,62,0.001126,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,28,1.3308241367340088,3,2,0,1,1.0,670,68,0.001141,"{'dictionary_item_added': [""root['reachability']['basel']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,29,1.3298749923706055,2,2,0,0,1.0,667,56,0.0011125,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,30,1.2282719612121582,2,2,0,0,1.0,670,53,0.001111,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,31,1.8416941165924072,3,2,0,1,1.0,668,68,0.0011380000000000001,"{'dictionary_item_added': [""root['reachability']['kiev']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,32,1.2041411399841309,2,2,0,0,1.0,669,53,0.0011095,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,33,1.1485083103179932,2,2,0,0,1.0,666,53,0.001105,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,34,1.131843090057373,3,2,0,1,1.0,670,70,0.001145,"{'dictionary_item_added': [""root['reachability']['kiev']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,35,1.5271720886230469,2,2,0,0,1.0,666,54,0.0011070000000000001,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,36,3.582543134689331,3,2,0,1,1.0,668,68,0.0011380000000000001,"{'dictionary_item_added': [""root['reachability']['basel']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,37,1.537755012512207,2,2,0,0,1.0,670,53,0.001111,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,38,2.967965841293335,3,2,0,1,1.0,1334,138,0.0022770000000000004,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,39,1.5314102172851562,3,2,0,1,1.0,672,68,0.001144,"{'dictionary_item_added': [""root['reachability']['basel']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,40,1.330150842666626,3,2,0,1,1.0,669,68,0.0011395,"{'dictionary_item_added': [""root['reachability']['kiev']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,41,1.310499906539917,2,2,0,0,1.0,670,55,0.001115,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,42,1.3532381057739258,3,2,0,1,1.0,668,66,0.001134,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,43,1.8377511501312256,3,2,0,1,1.0,669,68,0.0011395,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,44,1.5660128593444824,3,2,0,1,1.0,667,68,0.0011365000000000001,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,45,1.286374807357788,3,2,0,1,1.0,673,69,0.0011475,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,46,1.9570732116699219,2,2,0,0,1.0,667,58,0.0011165,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,47,1.1236450672149658,2,2,0,0,1.0,665,53,0.0011035,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,48,1.261315107345581,2,2,0,0,1.0,668,53,0.001108,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,49,1.1948068141937256,2,2,0,0,1.0,669,69,0.0011415000000000002,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,50,1.6402091979980469,3,2,0,1,1.0,672,68,0.001144,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,51,1.224350929260254,2,2,0,0,1.0,671,53,0.0011125,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,52,1.750257968902588,4,2,0,1,1.0,666,79,0.001157,"{'dictionary_item_added': [""root['reachability']['kiev']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,53,1.319291114807129,3,2,0,1,1.0,670,68,0.001141,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,54,1.2277040481567383,3,2,0,1,1.0,673,68,0.0011455,"{'dictionary_item_added': [""root['reachability']['basel']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,55,1.227787971496582,2,2,0,0,1.0,671,54,0.0011145,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,56,1.3300750255584717,3,2,0,1,1.0,669,71,0.0011455,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,57,1.1268601417541504,3,2,0,1,1.0,674,68,0.0011470000000000002,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,58,1.226212739944458,3,2,0,1,1.0,670,68,0.001141,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,59,1.4319729804992676,4,2,0,1,1.0,666,81,0.0011610000000000001,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,60,1.5348820686340332,3,2,0,1,1.0,673,68,0.0011455,"{'dictionary_item_added': [""root['reachability']['basel']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,61,1.5345618724822998,3,2,0,1,1.0,671,68,0.0011425,"{'dictionary_item_added': [""root['reachability']['basel']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,62,1.502229928970337,3,2,0,1,1.0,665,83,0.0011635,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,63,1.9795172214508057,3,2,0,1,1.0,664,69,0.0011340000000000002,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,64,1.3260090351104736,3,2,0,1,1.0,667,69,0.0011385000000000002,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,65,1.1259231567382812,2,2,0,0,1.0,667,56,0.0011125,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,66,1.4321699142456055,3,2,0,1,1.0,669,69,0.0011415000000000002,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,67,1.331725835800171,3,2,0,1,1.0,667,68,0.0011365000000000001,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,68,1.0212490558624268,2,2,0,0,1.0,666,53,0.001105,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,69,1.3297150135040283,3,2,0,1,1.0,668,68,0.0011380000000000001,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,70,1.5350000858306885,3,2,0,1,1.0,672,68,0.001144,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,71,1.5350022315979004,3,2,0,1,1.0,670,68,0.001141,"{'dictionary_item_added': [""root['reachability']['basel']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,72,1.2270400524139404,3,2,0,1,1.0,674,72,0.0011550000000000002,"{'dictionary_item_added': [""root['reachability']['kiev']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,73,1.3303680419921875,3,2,0,1,1.0,671,78,0.0011625,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,74,1.2535922527313232,3,2,0,1,1.0,667,68,0.0011365000000000001,"{'dictionary_item_added': [""root['reachability']['kiev']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,75,1.3026022911071777,2,2,0,0,1.0,669,53,0.0011095,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,76,1.228583812713623,2,2,0,0,1.0,671,54,0.0011145,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,77,1.1244850158691406,2,2,0,0,1.0,673,57,0.0011235,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,78,1.5353832244873047,3,2,0,1,1.0,668,68,0.0011380000000000001,"{'dictionary_item_added': [""root['reachability']['kiev']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,79,1.4324159622192383,3,2,0,1,1.0,671,68,0.0011425,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,80,1.634308099746704,3,2,0,1,1.0,667,66,0.0011325,"{'dictionary_item_added': [""root['reachability']['kiev']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,81,1.4351868629455566,3,2,0,1,1.0,669,68,0.0011395,"{'dictionary_item_added': [""root['reachability']['basel']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,82,1.6372480392456055,3,2,0,1,1.0,670,68,0.001141,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,83,3.5828757286071777,2,2,0,0,1.0,2013,187,0.0033935000000000002,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,84,1.0224239826202393,2,2,0,0,1.0,671,53,0.0011125,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,85,1.2285339832305908,2,2,0,0,1.0,670,62,0.001129,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,86,1.2405481338500977,2,2,0,0,1.0,665,53,0.0011035,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,87,1.451793909072876,2,2,0,0,1.0,669,56,0.0011155,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,88,1.3992021083831787,2,2,0,0,1.0,667,56,0.0011125,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,89,3.377624034881592,3,2,0,1,1.0,670,68,0.001141,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,90,1.534463882446289,3,2,0,1,1.0,668,68,0.0011380000000000001,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,91,1.6956119537353516,3,2,0,1,1.0,670,68,0.001141,"{'dictionary_item_added': [""root['reachability']['basel']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,92,1.9622180461883545,3,2,0,1,1.0,667,68,0.0011365000000000001,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,93,1.2543668746948242,2,2,0,0,1.0,672,67,0.001142,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,94,1.5361459255218506,3,2,0,1,1.0,671,70,0.0011465,"{'dictionary_item_added': [""root['reachability']['kiev']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,95,1.531768798828125,2,2,0,0,1.0,668,53,0.001108,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,96,1.2260258197784424,3,2,0,1,1.0,670,68,0.001141,"{'dictionary_item_added': [""root['reachability']['kiev']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,97,2.1490366458892822,3,2,0,1,1.0,670,68,0.001141,"{'dictionary_item_added': [""root['reachability']['kiev']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,98,1.3291678428649902,2,2,0,0,1.0,667,55,0.0011105000000000002,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,0,99,1.0925688743591309,3,2,0,1,1.0,672,68,0.001144,"{'dictionary_item_added': [""root['reachability']['kiev']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,0,2.089959144592285,4,4,0,0,1.0,706,86,0.001231,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,1,1.6239509582519531,4,4,0,0,1.0,702,84,0.0012209999999999999,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,2,3.2763619422912598,5,4,0,1,1.0,710,97,0.001259,"{'dictionary_item_removed': [""root['loadbalancing']""], 'iterable_item_added': {""root['reachability']['kiev'][1]"": '100.0.1.0/24'}}"
,,2,2,200,0,3,2.348818063735962,7,4,0,3,1.0,706,130,0.001319,"{'dictionary_item_added': [""root['reachability']['london']"", ""root['waypoint']['(basel,100.0.4.0/24)']""], 'dictionary_item_removed': [""root['loadbalancing']""], 'iterable_item_added': {""root['reachability']['basel'][1]"": '100.0.4.0/24'}}"
,,2,2,200,0,4,1.390308141708374,4,4,0,0,1.0,703,86,0.0012265,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,5,2.0853278636932373,4,4,0,0,1.0,713,86,0.0012415,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,6,1.841655969619751,5,4,0,1,1.0,707,99,0.0012585,"{'dictionary_item_removed': [""root['loadbalancing']""], 'iterable_item_added': {""root['reachability']['brussels'][1]"": '100.0.1.0/24'}}"
,,2,2,200,0,7,1.520308256149292,4,4,0,0,1.0,707,86,0.0012325,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,8,1.5677309036254883,4,4,0,0,1.0,712,82,0.001232,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,9,3.5630810260772705,6,4,0,0,1.0,1428,204,0.0025499999999999997,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,10,2.3512842655181885,5,4,0,1,1.0,708,101,0.001264,"{'dictionary_item_added': [""root['reachability']['basel']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,11,1.5818021297454834,4,4,0,0,1.0,707,88,0.0012365,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,12,1.8949530124664307,4,4,0,0,1.0,706,102,0.001263,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,13,2.661285877227783,5,4,0,0,1.0,703,115,0.0012844999999999998,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,14,2.900733232498169,4,4,0,0,1.0,708,88,0.001238,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,15,2.9325671195983887,5,4,0,0,1.0,708,97,0.001256,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,16,2.047504186630249,4,4,0,0,1.0,702,86,0.001225,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,17,1.8154590129852295,6,4,0,0,1.0,704,110,0.0012759999999999998,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,18,1.864232063293457,7,4,0,3,1.0,709,123,0.0013095,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""], 'iterable_item_added': {""root['reachability']['vienna'][1]"": '100.0.9.0/24', ""root['reachability']['basel'][0]"": '100.0.4.0/24'}}"
,,2,2,200,0,19,3.479074001312256,4,4,0,0,1.0,1412,174,0.0024660000000000003,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,20,1.6322603225708008,5,4,0,1,1.0,706,99,0.001257,"{'dictionary_item_removed': [""root['loadbalancing']""], 'iterable_item_added': {""root['reachability']['london'][1]"": '100.0.29.0/24'}}"
,,2,2,200,0,21,1.1238181591033936,4,4,0,0,1.0,707,84,0.0012285,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,22,1.3325798511505127,4,4,0,0,1.0,709,86,0.0012355,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,23,1.6327168941497803,4,4,0,0,1.0,700,86,0.001222,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,24,3.032740831375122,4,4,0,0,1.0,712,88,0.0012439999999999999,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,25,1.7456409931182861,4,4,0,0,1.0,707,86,0.0012325,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,26,1.563185214996338,3,3,1,0,0.75,698,69,0.001185,"{'dictionary_item_removed': [""root['loadbalancing']"", ""root['waypoint']['(rotterdam,100.0.1.0/24)']""]}"
,,2,2,200,0,27,6.146139144897461,4,4,0,0,1.0,2130,262,0.003719,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,28,2.04193115234375,4,4,0,0,1.0,708,88,0.001238,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,29,2.1479530334472656,4,4,0,0,1.0,702,88,0.0012289999999999998,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,30,1.6362969875335693,4,4,0,0,1.0,707,86,0.0012325,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,31,4.1959240436553955,5,4,0,0,1.0,1406,196,0.0025009999999999998,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,32,1.8407878875732422,5,4,0,0,1.0,701,99,0.0012495,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,33,1.841468334197998,4,4,0,0,1.0,714,86,0.001243,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,34,1.8439137935638428,4,4,0,0,1.0,708,86,0.001234,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,35,1.3708040714263916,4,4,0,0,1.0,711,86,0.0012385,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,36,2.327914237976074,5,4,0,1,1.0,714,101,0.0012729999999999998,"{'dictionary_item_removed': [""root['loadbalancing']""], 'iterable_item_added': {""root['reachability']['bratislava'][1]"": '100.0.9.0/24'}}"
,,2,2,200,0,37,3.7733099460601807,4,4,0,0,1.0,1412,174,0.0024660000000000003,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,38,1.9137117862701416,4,4,0,0,1.0,717,90,0.0012555,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,39,1.6587018966674805,4,4,0,0,1.0,706,97,0.001253,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,40,1.8409101963043213,4,4,0,0,1.0,701,84,0.0012194999999999999,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,41,2.04345965385437,4,4,0,0,1.0,708,86,0.001234,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,42,3.5822620391845703,5,4,0,1,1.0,1414,185,0.002491,"{'dictionary_item_removed': [""root['loadbalancing']""], 'iterable_item_added': {""root['reachability']['istanbul'][1]"": '100.0.1.0/24'}}"
,,2,2,200,0,43,3.429954767227173,4,4,0,0,1.0,1412,178,0.002474,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,44,2.099449872970581,5,4,0,1,1.0,706,99,0.001257,"{'dictionary_item_removed': [""root['loadbalancing']""], 'iterable_item_added': {""root['reachability']['sofia'][1]"": '100.0.29.0/24'}}"
,,2,2,200,0,45,1.9477379322052002,6,4,0,2,1.0,704,116,0.0012879999999999999,"{'dictionary_item_added': [""root['reachability']['rotterdam']"", ""root['reachability']['basel']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,46,1.9442729949951172,4,4,0,0,1.0,706,86,0.001231,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,47,3.1765379905700684,4,4,0,0,1.0,1406,178,0.0024649999999999997,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,48,2.5606231689453125,4,4,0,0,1.0,706,86,0.001231,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,0,49,1.536668062210083,4,4,0,0,1.0,710,88,0.001241,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,5,2,200,0,0,3.071091890335083,11,10,0,1,1.0,811,194,0.0016045,"{'dictionary_item_removed': [""root['loadbalancing']""], 'iterable_item_added': {""root['reachability']['paris'][1]"": '100.0.9.0/24'}}"
,,5,2,200,0,1,3.4797990322113037,11,10,0,1,1.0,812,196,0.00161,"{'dictionary_item_removed': [""root['loadbalancing']""], 'iterable_item_added': {""root['reachability']['basel'][1]"": '100.0.4.0/24'}}"
,,5,2,200,0,2,2.862910032272339,11,10,0,1,1.0,819,200,0.0016285,"{'dictionary_item_removed': [""root['loadbalancing']""], 'iterable_item_added': {""root['reachability']['praha'][1]"": '100.0.4.0/24'}}"
,,5,2,200,0,3,3.0030736923217773,10,10,0,0,1.0,820,183,0.001596,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,5,2,200,0,4,6.209104061126709,10,10,0,0,1.0,1652,382,0.0032419999999999997,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,5,2,200,0,5,3.1585419178009033,11,10,0,1,1.0,822,200,0.001633,"{'dictionary_item_removed': [""root['loadbalancing']""], 'iterable_item_added': {""root['reachability']['madrid'][1]"": '100.0.4.0/24'}}"
,,5,2,200,0,6,3.0830698013305664,11,10,0,1,1.0,827,198,0.0016365000000000002,"{'dictionary_item_removed': [""root['loadbalancing']""], 'iterable_item_added': {""root['reachability']['marseille'][1]"": '100.0.9.0/24'}}"
