model_error,format_error,batch_size,n_policy_types,max_n_requirements,iteration,chunk,time,total,success,fail,wrong,accuracy,prompt_tokens,completion_tokens,total_cost,diff
,,1,1,100,0,12,1.6272358894348145,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,13,1.57731294631958,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,14,1.5843501091003418,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,15,1.6254429817199707,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,16,1.5813491344451904,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,17,1.58347487449646,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,18,1.6270642280578613,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,19,1.6298847198486328,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,20,1.5825400352478027,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,21,1.582772970199585,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,22,1.5832960605621338,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,23,1.584043025970459,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,24,1.5839920043945312,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,25,1.5863571166992188,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,26,2.533822774887085,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,27,1.631619930267334,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,28,1.5869722366333008,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,29,1.6292729377746582,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,30,1.5873229503631592,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,31,1.5834720134735107,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,32,1.5858280658721924,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,33,1.6302459239959717,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,34,1.590683937072754,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,35,1.5859038829803467,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,36,1.5829660892486572,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,37,1.5815379619598389,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,38,1.5866591930389404,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,39,1.5794451236724854,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,40,1.585878849029541,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,41,1.5757818222045898,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,42,1.577294111251831,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,43,1.577087163925171,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,44,1.5311129093170166,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,45,1.5788569450378418,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,46,1.5765511989593506,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,47,1.5311439037322998,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,48,1.6200790405273438,1,0,1,1,0.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""], 'values_changed': {""root['reachability']"": {'new_value': {'Bucharest': ['100.0.32.0/24']}, 'old_value': {'bucharest': ['100.0.32.0/24']}}}}"
,,1,1,100,0,49,1.5770649909973145,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,50,1.5756008625030518,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,51,1.584911823272705,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,52,1.583838939666748,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,53,1.5748472213745117,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,54,1.5989480018615723,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,55,1.6400420665740967,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,56,1.5951428413391113,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,57,1.6787841320037842,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,58,1.598844051361084,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,59,1.5991990566253662,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,60,1.5967140197753906,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,61,1.5426108837127686,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,62,1.5839521884918213,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,63,1.6407229900360107,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,64,1.6573090553283691,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,65,1.6778810024261475,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,66,1.6465179920196533,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,67,1.6228339672088623,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,68,1.7546000480651855,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,69,1.763612985610962,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,70,1.7602710723876953,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,71,1.8083641529083252,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,72,1.7616620063781738,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,73,1.7463469505310059,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,74,1.8219032287597656,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,75,1.7655322551727295,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,76,1.7588539123535156,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,77,1.7455229759216309,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,78,1.7737207412719727,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,79,1.7012290954589844,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,80,1.6168889999389648,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,81,1.628079891204834,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,82,1.6700658798217773,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,83,1.6169898509979248,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,84,1.5945594310760498,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,85,1.6068229675292969,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,86,1.6425018310546875,1,0,1,1,0.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""], 'values_changed': {""root['reachability']"": {'new_value': {'Bucharest': ['100.0.21.0/24']}, 'old_value': {'bucharest': ['100.0.21.0/24']}}}}"
,,1,1,100,0,87,1.5941917896270752,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,88,1.5908310413360596,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,89,1.5810987949371338,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,90,1.5910909175872803,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,91,1.5915379524230957,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,92,1.6318087577819824,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,93,1.590325117111206,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,94,1.5892798900604248,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,95,1.5936400890350342,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,96,1.59116792678833,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,97,1.6428380012512207,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,98,1.6077470779418945,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,99,1.7663540840148926,1,1,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,0,2.431300163269043,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,1,2.4790990352630615,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,2,2.438559055328369,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,3,2.4289350509643555,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,4,2.4343152046203613,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,5,2.493072032928467,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,6,2.494446277618408,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,7,4.247387886047363,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,8,2.4632480144500732,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,9,2.5321648120880127,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,10,2.4433109760284424,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,11,2.4761531352996826,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,12,2.4630179405212402,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,13,2.481496810913086,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,14,2.5244851112365723,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,15,2.4712882041931152,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,16,2.5456833839416504,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,17,2.557744264602661,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,18,4.183811664581299,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,19,2.4427621364593506,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,20,2.44472599029541,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,21,2.4516842365264893,2,0,2,2,0.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""], 'values_changed': {""root['reachability']"": {'new_value': {'Marseille': ['100.0.29.0/24'], 'Milan': ['100.0.15.0/24']}, 'old_value': {'marseille': ['100.0.29.0/24'], 'milan': ['100.0.15.0/24']}}}}"
,,2,1,100,0,22,2.413074016571045,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,23,2.4002389907836914,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,24,2.4652280807495117,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,25,2.5093820095062256,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,26,2.480625867843628,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,27,2.70805287361145,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,28,2.6229090690612793,2,0,2,2,0.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""], 'values_changed': {""root['reachability']"": {'new_value': {'Bucharest': ['100.0.11.0/24'], 'Sofia': ['100.0.29.0/24']}, 'old_value': {'bucharest': ['100.0.11.0/24'], 'sofia': ['100.0.29.0/24']}}}}"
,,2,1,100,0,29,2.5228002071380615,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,30,2.784073829650879,2,0,2,2,0.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""], 'values_changed': {""root['reachability']"": {'new_value': {'Bucharest': ['100.0.2.0/24'], 'Roma': ['100.0.15.0/24']}, 'old_value': {'bucharest': ['100.0.2.0/24'], 'roma': ['100.0.15.0/24']}}}}"
,,2,1,100,0,31,2.7852370738983154,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,32,2.895292043685913,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,33,2.6760194301605225,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,34,2.6021947860717773,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,35,2.550067901611328,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,36,2.5106029510498047,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,37,2.538222074508667,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,38,2.5334019660949707,2,0,2,2,0.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""], 'values_changed': {""root['reachability']"": {'new_value': {'Geneva': ['100.0.8.0/24'], 'Amsterdam': ['100.0.15.0/24']}, 'old_value': {'geneva': ['100.0.8.0/24'], 'amsterdam': ['100.0.15.0/24']}}}}"
,,2,1,100,0,39,2.4945030212402344,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,40,2.489576816558838,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,41,2.552794933319092,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,42,2.6494598388671875,2,0,2,2,0.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""], 'values_changed': {""root['reachability']"": {'new_value': {'Luxembourg': ['100.0.18.0/24'], 'Lyon': ['100.0.21.0/24']}, 'old_value': {'luxembourg': ['100.0.18.0/24'], 'lyon': ['100.0.21.0/24']}}}}"
,,2,1,100,0,43,2.603896141052246,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,44,2.7339651584625244,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,45,2.786249876022339,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,46,2.8619349002838135,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,47,2.7537729740142822,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,48,2.7454681396484375,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,49,2.5225107669830322,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,5,1,100,0,0,4.770691156387329,5,5,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,5,1,100,0,1,4.7526819705963135,5,5,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,5,1,100,0,2,4.879267930984497,5,5,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,5,1,100,0,3,4.89448881149292,4,4,1,0,0.8,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""], 'iterable_item_removed': {""root['reachability']['frankfurt'][0]"": '100.0.31.0/24'}}"
,,5,1,100,0,4,9.012005805969238,5,5,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,5,1,100,0,5,4.822591066360474,5,5,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,5,1,100,0,6,4.857430934906006,5,5,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,5,1,100,0,7,4.7925848960876465,5,5,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,5,1,100,0,8,8.994402885437012,5,5,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,5,1,100,0,9,13.603692054748535,5,5,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,5,1,100,0,10,4.664746999740601,5,5,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,5,1,100,0,11,27.980685234069824,5,5,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,5,1,100,0,12,4.797456741333008,5,5,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,5,1,100,0,13,4.9432878494262695,5,5,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,5,1,100,0,14,5.004971027374268,5,5,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
