model_error,format_error,batch_size,n_policy_types,max_n_requirements,iteration,chunk,time,total,success,fail,wrong,accuracy,prompt_tokens,completion_tokens,total_cost,diff
,,1,1,100,0,15,0.7152698040008545,1,1,0,0,1.0,499,30,0.0008085000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,16,0.7794849872589111,1,1,0,0,1.0,503,29,0.0008125000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,17,0.9618697166442871,1,1,0,0,1.0,504,29,0.000814,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,18,0.7120339870452881,1,1,0,0,1.0,500,30,0.0008100000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,19,1.1248409748077393,1,1,0,0,1.0,503,30,0.0008145000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,20,0.8161101341247559,1,1,0,0,1.0,501,29,0.0008095,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,21,0.814690113067627,1,1,0,0,1.0,503,29,0.0008125000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,22,0.8114080429077148,1,1,0,0,1.0,501,29,0.0008095,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,23,0.7275598049163818,1,1,0,0,1.0,500,29,0.000808,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,24,0.9383759498596191,1,1,0,0,1.0,501,29,0.0008095,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,25,0.7058219909667969,1,1,0,0,1.0,502,29,0.000811,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,26,0.7539248466491699,1,1,0,0,1.0,498,28,0.000803,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,27,0.8303968906402588,1,1,0,0,1.0,502,30,0.000813,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,28,1.0573148727416992,1,1,0,0,1.0,503,29,0.0008125000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,29,0.6224250793457031,1,1,0,0,1.0,502,30,0.000813,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,30,0.8186728954315186,1,1,0,0,1.0,504,29,0.000814,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,31,1.7252349853515625,1,1,0,0,1.0,998,55,0.001607,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,32,0.730349063873291,1,1,0,0,1.0,504,29,0.000814,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,33,0.7167649269104004,1,1,0,0,1.0,502,30,0.000813,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,34,0.8198089599609375,1,1,0,0,1.0,498,29,0.000805,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,35,1.6119420528411865,1,1,0,0,1.0,1002,55,0.0016129999999999999,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,36,0.6635642051696777,1,1,0,0,1.0,504,29,0.000814,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,37,0.7915959358215332,1,1,0,0,1.0,502,29,0.000811,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,38,0.7165849208831787,1,1,0,0,1.0,498,29,0.000805,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,39,1.2026102542877197,1,1,0,0,1.0,501,29,0.0008095,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,40,1.147505283355713,1,1,0,0,1.0,502,29,0.000811,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,41,0.7476708889007568,1,1,0,0,1.0,499,29,0.0008065,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,42,0.8942060470581055,1,1,0,0,1.0,499,29,0.0008065,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,43,0.9009850025177002,1,1,0,0,1.0,501,29,0.0008095,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,44,1.7731130123138428,1,1,0,0,1.0,499,28,0.0008045,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,45,1.0020577907562256,1,1,0,0,1.0,504,29,0.000814,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,46,0.9212720394134521,1,1,0,0,1.0,501,29,0.0008095,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,47,0.8671929836273193,1,1,0,0,1.0,501,28,0.0008075,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,48,1.113374948501587,1,1,0,0,1.0,501,29,0.0008095,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,49,0.6962831020355225,1,1,0,0,1.0,501,29,0.0008095,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,50,1.008213996887207,1,1,0,0,1.0,502,29,0.000811,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,51,0.8173220157623291,1,1,0,0,1.0,498,29,0.000805,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,52,0.8170969486236572,1,1,0,0,1.0,498,29,0.000805,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,53,1.4891040325164795,1,1,0,0,1.0,501,29,0.0008095,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,54,0.7734489440917969,1,1,0,0,1.0,503,29,0.0008125000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,55,1.545248031616211,1,1,0,0,1.0,499,29,0.0008065,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,56,1.2045259475708008,1,1,0,0,1.0,503,29,0.0008125000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,57,1.0240280628204346,1,1,0,0,1.0,500,30,0.0008100000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,58,0.7145678997039795,1,1,0,0,1.0,505,29,0.0008155,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,59,6.186208963394165,1,1,0,0,1.0,503,29,0.0008125000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,60,0.9935989379882812,1,1,0,0,1.0,503,29,0.0008125000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,61,0.8240032196044922,1,1,0,0,1.0,503,28,0.0008105,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,62,0.739995002746582,1,1,0,0,1.0,501,29,0.0008095,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,63,1.2856121063232422,1,1,0,0,1.0,502,30,0.000813,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,64,0.6835460662841797,1,1,0,0,1.0,502,30,0.000813,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,65,1.0530052185058594,1,1,0,0,1.0,499,28,0.0008045,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,66,1.016819953918457,1,1,0,0,1.0,502,29,0.000811,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,67,0.8248159885406494,1,1,0,0,1.0,504,29,0.000814,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,68,0.9575591087341309,1,1,0,0,1.0,502,31,0.000815,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,69,1.3925859928131104,1,1,0,0,1.0,500,29,0.000808,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,70,1.0117309093475342,1,1,0,0,1.0,502,29,0.000811,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,71,0.7190930843353271,1,1,0,0,1.0,500,30,0.0008100000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,72,1.1333191394805908,1,1,0,0,1.0,499,29,0.0008065,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,73,0.7155561447143555,1,1,0,0,1.0,502,29,0.000811,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,74,0.9198799133300781,1,1,0,0,1.0,499,30,0.0008085000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,75,1.1251251697540283,1,1,0,0,1.0,502,29,0.000811,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,76,0.7955870628356934,1,1,0,0,1.0,499,29,0.0008065,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,77,0.8467733860015869,1,1,0,0,1.0,501,29,0.0008095,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,78,1.9376640319824219,1,1,0,0,1.0,1004,55,0.0016159999999999998,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,79,1.0224981307983398,1,1,0,0,1.0,499,29,0.0008065,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,80,3.4025332927703857,1,1,0,0,1.0,504,29,0.000814,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,81,0.9974911212921143,1,1,0,0,1.0,500,29,0.000808,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,82,0.7153253555297852,1,1,0,0,1.0,499,30,0.0008085000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,83,0.7528109550476074,1,1,0,0,1.0,499,29,0.0008065,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,84,0.7000789642333984,1,1,0,0,1.0,504,29,0.000814,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,85,1.0005359649658203,1,1,0,0,1.0,501,29,0.0008095,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,86,0.9206240177154541,1,1,0,0,1.0,501,29,0.0008095,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,87,0.9199028015136719,1,1,0,0,1.0,502,29,0.000811,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,88,0.7586460113525391,1,1,0,0,1.0,501,29,0.0008095,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,89,1.187295913696289,1,1,0,0,1.0,499,29,0.0008065,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,90,0.9181230068206787,1,1,0,0,1.0,500,29,0.000808,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,91,0.8165149688720703,1,1,0,0,1.0,502,29,0.000811,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,92,1.0229721069335938,1,1,0,0,1.0,504,31,0.000818,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,93,0.7153031826019287,1,1,0,0,1.0,503,29,0.0008125000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,94,0.8175702095031738,1,1,0,0,1.0,502,29,0.000811,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,95,0.845343828201294,1,1,0,0,1.0,501,29,0.0008095,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,96,2.736069917678833,1,1,0,0,1.0,1506,88,0.002435,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,97,1.3329441547393799,1,1,0,0,1.0,499,30,0.0008085000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,98,0.867943286895752,1,1,0,0,1.0,500,29,0.000808,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,99,0.7904918193817139,1,1,0,0,1.0,500,29,0.000808,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,0,1.026808738708496,2,2,0,0,1.0,518,44,0.000865,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,1,0.9948501586914062,2,2,0,0,1.0,519,45,0.0008685,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,2,0.9174652099609375,2,2,0,0,1.0,517,44,0.0008635,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,3,1.3295187950134277,2,2,0,0,1.0,515,44,0.0008605,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,4,1.1245429515838623,2,2,0,0,1.0,520,44,0.0008680000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,5,0.9196779727935791,2,2,0,0,1.0,514,45,0.000861,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,6,1.8422091007232666,2,2,0,0,1.0,1036,87,0.001728,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,7,0.8759939670562744,2,2,0,0,1.0,519,45,0.0008685,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,8,0.8687460422515869,2,2,0,0,1.0,520,44,0.0008680000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,9,1.7666411399841309,2,2,0,0,1.0,1042,90,0.0017430000000000002,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,10,1.089867115020752,2,2,0,0,1.0,520,44,0.0008680000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,11,1.2632148265838623,2,2,0,0,1.0,519,44,0.0008665,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,12,1.1908390522003174,2,2,0,0,1.0,521,44,0.0008695,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,13,1.9438879489898682,2,2,0,0,1.0,1038,86,0.001729,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,14,1.0226590633392334,2,2,0,0,1.0,516,45,0.0008640000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,15,1.1579759120941162,2,2,0,0,1.0,517,44,0.0008635,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,16,0.9886820316314697,2,2,0,0,1.0,518,45,0.000867,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,17,1.1275758743286133,2,2,0,0,1.0,518,56,0.000889,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,18,1.0868310928344727,2,2,0,0,1.0,518,44,0.000865,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,19,0.9581739902496338,2,2,0,0,1.0,516,44,0.000862,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,20,1.1137170791625977,2,2,0,0,1.0,515,44,0.0008605,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,21,1.3404688835144043,2,2,0,0,1.0,521,44,0.0008695,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,22,1.0209190845489502,2,2,0,0,1.0,516,55,0.000884,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,23,0.8169329166412354,2,2,0,0,1.0,514,43,0.000857,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,24,0.7461800575256348,2,2,0,0,1.0,517,44,0.0008635,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,25,0.9900438785552979,2,2,0,0,1.0,519,44,0.0008665,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,26,1.226896047592163,2,2,0,0,1.0,517,44,0.0008635,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,27,1.9422829151153564,2,2,0,0,1.0,523,44,0.0008725,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,28,1.7439191341400146,2,2,0,0,1.0,1042,88,0.001739,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,29,0.812737226486206,2,2,0,0,1.0,518,44,0.000865,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,30,1.1932921409606934,2,2,0,0,1.0,520,43,0.0008660000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,31,1.8762218952178955,2,2,0,0,1.0,1038,100,0.001757,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,32,0.9093198776245117,2,2,0,0,1.0,521,44,0.0008695,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,33,1.035384178161621,2,2,0,0,1.0,520,44,0.0008680000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,34,0.8505821228027344,2,2,0,0,1.0,520,46,0.000872,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,35,1.0887608528137207,2,2,0,0,1.0,520,45,0.0008700000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,36,0.8170750141143799,2,2,0,0,1.0,516,44,0.000862,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,37,1.1247029304504395,2,2,0,0,1.0,515,45,0.0008625000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,38,1.0223820209503174,2,2,0,0,1.0,517,44,0.0008635,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,39,1.124845027923584,2,2,0,0,1.0,520,44,0.0008680000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,40,0.817659854888916,2,2,0,0,1.0,518,44,0.000865,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,41,1.0221149921417236,2,2,0,0,1.0,515,45,0.0008625000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,42,4.075150728225708,2,2,0,0,1.0,1548,127,0.002576,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,43,0.9394831657409668,2,2,0,0,1.0,518,44,0.000865,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,44,0.8701388835906982,2,2,0,0,1.0,515,44,0.0008605,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,45,1.4822430610656738,2,2,0,0,1.0,517,44,0.0008635,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,46,0.9991481304168701,2,2,0,0,1.0,521,46,0.0008735,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,47,1.1585731506347656,2,2,0,0,1.0,514,44,0.000859,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,48,1.1134769916534424,2,2,0,0,1.0,520,45,0.0008700000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,1,100,0,49,0.921396017074585,2,2,0,0,1.0,514,44,0.000859,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,5,1,100,0,0,2.8708579540252686,5,5,0,0,1.0,1134,188,0.002077,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,5,1,100,0,1,1.5804181098937988,5,5,0,0,1.0,567,90,0.0010305,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,5,1,100,0,2,1.2751517295837402,5,5,0,0,1.0,571,91,0.0010385,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,5,1,100,0,3,1.2262802124023438,5,5,0,0,1.0,572,88,0.001034,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,5,1,100,0,4,1.228356122970581,5,5,0,0,1.0,567,89,0.0010285,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,5,1,100,0,5,1.2949159145355225,5,5,0,0,1.0,558,90,0.0010170000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,5,1,100,0,6,1.8731310367584229,5,5,0,0,1.0,572,91,0.00104,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,5,1,100,0,7,1.2264258861541748,5,5,0,0,1.0,569,89,0.0010314999999999999,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,5,1,100,0,8,1.22652006149292,5,5,0,0,1.0,571,88,0.0010325,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,5,1,100,0,9,1.430912971496582,5,5,0,0,1.0,578,88,0.0010429999999999999,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,5,1,100,0,10,1.1271867752075195,5,5,0,0,1.0,572,86,0.0010299999999999999,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,5,1,100,0,11,1.6329030990600586,5,5,0,0,1.0,568,90,0.001032,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,5,1,100,0,12,1.4158122539520264,5,5,0,0,1.0,568,85,0.001022,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,5,1,100,0,13,1.795907974243164,5,5,0,0,1.0,572,90,0.0010379999999999999,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,5,1,100,0,14,1.0824120044708252,5,5,0,0,1.0,572,91,0.00104,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,5,1,100,0,15,5.325347185134888,5,5,0,0,1.0,1134,167,0.002035,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
