model_error,format_error,batch_size,n_policy_types,max_n_requirements,iteration,chunk,time,total,success,fail,wrong,accuracy,prompt_tokens,completion_tokens,total_cost,diff,conflict_exist,conflict_detect
,,1,1,100,0,41,0.8665180206298828,0,0,1,0,0.0,0,0,0,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'london': ['100.0.15.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,1,1,100,0,42,0,0,0,0,0,0,0,0,0,"{'status': 'ERROR', 'reason': ""Conflict found: Reachability rule 'marseille cannot reach 100.0.29.0/24' is in conflict with existing rule 'marseille can reach 100.0.29.0/24'""}",True,True
,,1,1,100,0,43,0.8635427951812744,0,0,1,0,0.0,0,0,0,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'milan': ['100.0.15.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,1,1,100,0,44,0,0,0,0,0,0,0,0,0,"{'status': 'ERROR', 'reason': ""Reachability requirement prohibits connectivity, but it's already established""}",True,True
,,1,1,100,0,45,0.8937430381774902,0,0,1,0,0.0,0,0,0,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'praha': ['100.0.5.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,1,1,100,0,46,0,0,0,0,0,0,0,0,0,"{'status': 'ERROR', 'reason': 'Reachability conflict: amsterdam cannot reach 100.0.13.0/24, but the subnet 100.0.13.0/24 is already reachable from amsterdam'}",True,True
,,1,1,100,0,47,0.8576180934906006,0,0,1,0,0.0,0,0,0,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'roma': ['100.0.3.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,1,1,100,0,48,0,0,0,0,0,0,0,0,0,"{'status': 'ERROR', 'reason': 'The requirement that connectivity from Bucharest to 100.0.32.0/24 is established, but also cannot reach it, is a conflict'}",True,True
,,1,1,100,0,49,0.8715810775756836,0,0,1,0,0.0,0,0,0,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'barcelona': ['100.0.25.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,1,1,100,0,50,0,0,0,0,0,0,0,0,0,"{'status': 'ERROR', 'reason': 'Conflicting reachability requirements for praha to 100.0.18.0/24'}",True,True
,,1,1,100,0,51,0.9029788970947266,0,0,1,0,0.0,0,0,0,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'lyon': ['100.0.11.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,1,1,100,0,52,0,0,0,0,0,0,0,0,0,"{'status': 'ERROR', 'reason': 'reachability requirement conflict: milan cannot reach 100.0.25.0/24, but connectivity from milan to 100.0.25.0/24 is established'}",True,True
,,1,1,100,0,53,0.8765382766723633,0,0,1,0,0.0,0,0,0,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'london': ['100.0.14.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,1,1,100,0,54,0,0,0,0,0,0,0,0,0,"{'status': 'ERROR', 'reason': 'Reachability requirement disallows connection, but existing connectivity allows it; conflicting configurations'}",True,True
,,1,1,100,0,55,0.8577122688293457,0,0,1,0,0.0,0,0,0,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'vienna': ['100.0.31.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,1,1,100,0,56,0,0,0,0,0,0,0,0,0,"{'status': 'ERROR', 'reason': 'Reachability requirement forbidding connection between Bucharest and 100.0.11.0/24 conflicts with existing connectivity'}",True,True
,,1,1,100,0,57,0.8527770042419434,0,0,1,0,0.0,0,0,0,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'sofia': ['100.0.29.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,1,1,100,0,58,0,0,0,0,0,0,0,0,0,"{'status': 'ERROR', 'reason': 'reachability requirement and connectivity requirement conflict'}",True,True
